TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,27,79,0,0,28,70,7,3,0,5,44,43,74,0,0,0,44,9,31,2,0,0,0,0,0,18,29,22,3,4,7,0,0,0,4
CD,21,200,30,0,0,93,91,2,7,0,0,224,253,123,0,0,2,4,0,14,0,0,0,2,12,0,0,6,0,13,0,3,0,1,0,2
DT,4,97,7,0,0,12,639,19,19,0,1,1110,157,248,8,0,0,2,0,26,5,3,0,0,0,0,0,4,23,19,1,7,0,1,1,0
EX,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,9,0,0,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,2,201,1204,5,0,48,222,5,16,0,2,257,117,462,4,3,0,70,92,43,1,0,0,0,9,0,0,0,68,1,0,2,6,3,0,2
JJ,47,78,24,1,0,145,143,3,4,0,0,939,302,101,3,0,2,11,0,12,0,0,2,0,38,0,0,7,14,0,3,0,1,4,0,1
JJR,2,0,3,0,0,37,7,0,0,0,0,41,12,5,0,0,0,1,0,2,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0
JJS,3,2,0,0,0,9,9,0,0,0,0,13,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0
NN,195,63,139,5,0,1127,89,6,1,0,69,435,193,243,0,0,85,85,6,86,3,0,3,0,111,0,5,271,83,52,10,135,53,1,0,13
NNS,104,6,79,0,0,361,42,4,2,0,35,17,39,39,1,0,6,39,1,74,1,0,0,0,60,0,1,227,57,33,109,3,27,9,0,9
NP,111,164,98,4,0,211,55,2,2,0,34,168,64,1091,27,0,115,29,4,42,6,0,0,0,15,0,4,252,35,9,21,38,23,26,1,8
NPS,9,1,4,0,0,7,1,0,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,1,0,0,6,0,1,1,0,0,2,1,1
PDT,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,0,6,0,0,0,0,59,0,2,0,0,70,19,44,2,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,2,0,0,0,0
