TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,8,59,4,0,38,95,1,1,0,16,97,65,84,0,0,1,18,6,29,3,1,2,0,9,0,37,49,23,13,7,21,0,3,0,4
CD,25,68,25,1,0,59,44,0,0,0,4,138,178,31,0,0,1,12,0,4,0,1,0,0,11,0,0,9,11,5,0,8,0,1,0,3
DT,3,87,2,0,1,22,532,6,10,0,3,1080,149,294,4,0,0,0,0,17,3,5,0,0,0,0,0,9,18,14,0,25,0,3,0,0
EX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,3,12,0,0,0,0
FW,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,4,170,993,1,0,38,335,21,10,0,0,381,137,654,2,6,0,66,105,29,1,0,0,0,3,0,1,0,167,10,1,1,5,8,0,4
JJ,51,38,8,1,0,71,161,1,5,0,2,864,569,121,2,0,0,11,4,5,1,0,0,0,55,0,1,5,8,4,2,3,0,0,0,1
JJR,2,1,1,0,0,45,6,0,0,0,0,18,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JJS,0,5,1,0,0,3,6,0,0,0,0,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,1,0,0,0,0,0,279,0,0,0,1,0,0,0,0,0
