TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,28,57,0,0,35,50,8,2,0,5,56,19,108,0,0,0,29,8,23,1,0,0,0,2,0,18,11,10,5,9,19,2,1,0,0
CD,19,329,26,0,0,72,76,5,0,0,1,130,149,147,1,0,0,3,0,6,0,0,0,1,14,0,0,1,3,2,1,7,2,0,0,2
DT,2,51,1,0,0,9,409,10,10,0,3,585,70,163,8,0,0,3,0,29,1,2,0,0,1,0,0,1,9,8,0,10,0,0,0,0
EX,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,21,0,0,0,0
FW,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,6,101,516,5,1,35,117,17,1,0,2,241,66,468,0,1,0,39,59,24,3,0,0,0,1,0,0,0,41,3,0,1,5,2,0,2
JJ,49,103,8,0,0,64,107,7,2,0,0,627,179,89,2,0,0,4,0,6,1,0,1,0,41,1,1,4,9,0,1,3,2,3,0,2
JJR,3,0,1,0,0,13,0,0,0,0,1,44,20,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
JJS,1,0,0,0,0,0,2,0,0,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,168,0,0,1,0,0,0,0,0,0
NN,148,30,94,6,0,682,57,6,0,0,56,453,209,153,0,0,61,67,6,60,7,0,3,0,121,2,0,106,49,29,13,146,35,3,0,10
NNS,80,8,53,4,0,255,23,4,0,0,28,25,3,48,0,0,2,19,0,42,2,0,3,2,66,0,4,49,29,17,115,9,20,2,0,2
NP,141,195,71,5,0,159,54,0,0,0,28,182,65,1150,77,0,106,28,0,35,1,0,0,0,57,0,3,209,14,10,23,123,33,1,0,6
NPS,8,0,2,0,0,7,2,0,0,0,0,3,0,48,0,0,2,1,0,3,0,0,0,0,1,0,0,4,0,0,1,5,1,0,0,0
PDT,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,0,8,0,0,0,1,74,0,3,0,0,40,6,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,2,1,1,0,0,0,0
PP,4,0,6,0,0,6,0,0,0,0,53,1,0,3,0,0,0,4,0,14,1,0,0,0,3,0,3,83,1,0,96,76,0,0,0,0
PP$,0,3,0,0,0,0,49,0,0,0,0,43,13,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RB,15,24,21,2,0,58,85,8,0,0,3,8,8,17,0,4,0,10,0,26,4,0,0,0,16,0,52,35,29,78,9,21,1,0,0,3
RBR,0,0,4,0,0,2,16,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0
RBS,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP,2,2,5,0,0,18,2,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,1,0,1
SYM,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,3,38,48,0,0,0,9,3,0,0,0,12,5,116,0,1,0,1,5,11,0,0,0,0,0,0,258,0,3,1,0,0,0,0,0,0
UH,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,7,18,126,0,0,59,37,10,0,0,0,36,23,28,0,1,0,15,19,16,2,0,14,0,26,0,1,0,17,50,0,0,0,2,0,4
VBD,2,21,113,6,0,36,24,1,0,0,2,20,22,107,0,0,0,65,12,22,1,0,6,0,14,0,1,3,16,33,1,1,0,0,0,2
VBG,1,7,67,0,0,41,21,7,0,0,0,39,22,15,0,0,0,7,12,16,1,0,9,0,32,0,1,0,6,25,0,0,0,0,0,1
VBN,13,5,26,0,0,158,12,1,0,0,1,39,15,16,0,0,0,7,4,19,2,0,14,0,52,0,0,3,4,19,1,1,1,0,0,0
VBP,1,0,26,2,0,15,37,1,0,0,0,6,5,12,0,1,0,14,3,53,2,0,1,0,13,0,0,3,33,62,0,0,1,0,0,0
VBZ,0,24,89,2,0,32,48,4,0,0,1,7,6,17,0,0,0,21,4,87,1,0,1,0,40,0,0,0,47,65,0,0,0,0,0,1
WDT,0,0,2,0,0,0,0,0,0,0,13,2,2,6,0,0,0,2,0,7,0,0,0,0,0,0,0,9,0,0,13,47,0,0,0,0
WP,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
WP$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,2,12,0,0,0,3,0,0,0,0,0,3,6,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
