TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
CC,0,6,49,2,0,18,54,7,0,0,7,77,34,135,0,1,0,26,9,28,1,0,0,0,0,0,39,47,10,10,5,15,0,0,0,0
CD,29,9,28,1,0,62,18,6,3,0,2,162,89,22,0,0,0,12,0,3,0,0,0,0,22,0,0,4,5,4,1,4,4,0,0,1
DT,4,58,6,0,0,21,456,33,23,0,3,1164,156,188,2,0,0,0,0,22,4,6,0,0,0,0,0,7,31,65,2,23,0,0,0,0
EX,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,14,0,0,0,0
FW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,3,89,946,2,0,22,181,14,11,0,0,320,124,740,0,5,0,99,133,57,0,0,0,0,1,0,0,3,107,12,0,0,9,8,0,3
JJ,27,73,13,1,0,102,86,4,3,0,0,720,293,81,0,0,1,10,0,12,1,0,0,0,80,0,1,4,11,0,1,0,0,0,0,1
JJR,0,0,0,0,0,35,6,0,0,0,0,54,11,5,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
JJS,0,3,4,0,0,6,6,0,0,0,0,25,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
